Date,Open,High,Low,Close,Adj Close,Volume
2005-01-07,8820.000000,8830.000000,8710.000000,8810.000000,6509.565918,13615000
2005-01-10,8840.000000,8840.000000,8750.000000,8760.000000,6472.624512,12505000
2005-01-11,8760.000000,8840.000000,8670.000000,8840.000000,6531.733398,27855000
2005-01-12,8870.000000,8880.000000,8800.000000,8840.000000,6531.733398,14720000
2005-01-13,8840.000000,8940.000000,8820.000000,8880.000000,6561.289551,23695000
2005-01-14,8800.000000,9480.000000,8790.000000,9430.000000,6967.675781,71900000
2005-01-17,9800.000000,9890.000000,9650.000000,9850.000000,7278.005859,61795000
2005-01-18,9800.000000,9810.000000,9690.000000,9720.000000,7181.953125,30240000
2005-01-19,9720.000000,9770.000000,9580.000000,9600.000000,7093.287109,22850000
2005-01-20,9600.000000,9700.000000,9510.000000,9600.000000,7093.287109,19270000
2005-01-21,9500.000000,9720.000000,9500.000000,9720.000000,7181.953125,15030000
2005-01-24,9650.000000,9760.000000,9550.000000,9760.000000,7211.506836,19070000
2005-01-25,9600.000000,9700.000000,9580.000000,9670.000000,7145.005859,18165000
2005-01-26,9700.000000,9870.000000,9690.000000,9810.000000,7248.451172,24885000
2005-01-27,9900.000000,9900.000000,9810.000000,9840.000000,7270.616211,19990000
2005-01-28,9830.000000,9830.000000,9600.000000,9780.000000,7226.285645,14220000
2005-01-31,9760.000000,9900.000000,9680.000000,9900.000000,7314.953613,16465000
2005-02-01,9900.000000,9970.000000,9830.000000,9830.000000,7263.228027,21855000
2005-02-02,9830.000000,9880.000000,9730.000000,9810.000000,7248.451172,19750000
2005-02-03,9720.000000,9940.000000,9720.000000,9920.000000,7329.729004,17445000
2005-02-04,9880.000000,9970.000000,9860.000000,9910.000000,7322.338867,12855000
2005-02-07,10120.000000,10240.000000,10060.000000,10200.000000,7536.615723,33935000
2005-02-08,10200.000000,10200.000000,10200.000000,10200.000000,7536.615723,0
2005-02-09,10200.000000,10200.000000,10200.000000,10200.000000,7536.615723,0
2005-02-10,10200.000000,10200.000000,10200.000000,10200.000000,7536.615723,0
2005-02-11,10100.000000,10180.000000,10020.000000,10120.000000,7477.505371,25885000
2005-02-14,10260.000000,10440.000000,10200.000000,10340.000000,7640.061035,28265000
2005-02-15,10400.000000,10420.000000,10220.000000,10380.000000,7669.616211,26745000
2005-02-16,10440.000000,10620.000000,10360.000000,10400.000000,7684.393066,24010000
2005-02-17,10340.000000,10440.000000,10300.000000,10340.000000,7640.061035,17510000
2005-02-18,10360.000000,10540.000000,10280.000000,10540.000000,7787.833984,18355000
2005-02-21,10600.000000,10640.000000,10480.000000,10560.000000,7802.615234,23430000
2005-02-22,10560.000000,10580.000000,10360.000000,10440.000000,7713.950195,17855000
2005-02-23,10280.000000,10320.000000,10180.000000,10220.000000,7551.394043,19745000
2005-02-24,10200.000000,10400.000000,10140.000000,10380.000000,7669.616211,20985000
2005-02-25,10480.000000,10580.000000,10420.000000,10440.000000,7713.950195,20880000
2005-02-28,10600.000000,10620.000000,10420.000000,10540.000000,7787.833984,27705000
2005-03-01,10540.000000,10540.000000,10540.000000,10540.000000,7787.833984,0
2005-03-02,10500.000000,10560.000000,10340.000000,10340.000000,7640.061035,27425000
2005-03-03,10300.000000,10520.000000,10240.000000,10380.000000,7669.616211,30335000
2005-03-04,10340.000000,10340.000000,10160.000000,10200.000000,7536.615723,24410000
2005-03-07,10300.000000,10300.000000,10000.000000,10140.000000,7492.281250,29515000
2005-03-08,10140.000000,10160.000000,10000.000000,10040.000000,7418.396484,26380000
2005-03-09,9980.000000,10000.000000,9830.000000,10000.000000,7388.838867,24890000
2005-03-10,10060.000000,10160.000000,9990.000000,9990.000000,7381.449707,31630000
2005-03-11,10140.000000,10380.000000,10080.000000,10380.000000,7669.616211,32010000
2005-03-14,10260.000000,10320.000000,10160.000000,10200.000000,7536.615723,20845000
2005-03-15,10240.000000,10280.000000,9980.000000,10040.000000,7418.396484,25030000
2005-03-16,9980.000000,10080.000000,9910.000000,10060.000000,7433.170410,18545000
2005-03-17,9860.000000,9970.000000,9840.000000,9920.000000,7329.729004,20875000
2005-03-18,9860.000000,9960.000000,9860.000000,9900.000000,7314.953613,12750000
2005-03-21,9830.000000,9980.000000,9800.000000,9840.000000,7270.616211,16770000
2005-03-22,9860.000000,10020.000000,9790.000000,9920.000000,7329.729004,15795000
2005-03-23,9860.000000,9990.000000,9830.000000,9970.000000,7366.669922,15920000
2005-03-24,10020.000000,10120.000000,9950.000000,10060.000000,7433.170410,20100000
2005-03-25,10100.000000,10120.000000,10000.000000,10100.000000,7462.726563,10875000
2005-03-28,10200.000000,10220.000000,10140.000000,10200.000000,7536.615723,8980000
2005-03-29,10200.000000,10220.000000,10000.000000,10040.000000,7418.396484,16855000
2005-03-30,9880.000000,9990.000000,9880.000000,9960.000000,7359.285156,18145000
2005-03-31,10120.000000,10140.000000,10020.000000,10040.000000,7418.396484,17335000
2005-04-01,10040.000000,10320.000000,10000.000000,10240.000000,7566.171387,22655000
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7640.061035,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7640.061035,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,7654.836426,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,7654.836426,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,7713.950195,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7640.061035,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,7684.393066,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,7654.836426,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7418.396484,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7263.228027,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,7034.174805,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,7004.618652,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,6945.509766,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,6886.399414,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,6901.176270,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,7012.008789,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,6960.285645,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,6856.844727,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,6797.734375,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6679.510742,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,6731.233887,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,6723.845215,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,6864.231445,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,6864.231445,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,7004.618652,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,7019.397461,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,7048.952637,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,6975.064453,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,7019.397461,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,7115.453125,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7211.506836,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7233.676270,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7233.676270,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7366.669922,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7366.669922,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7359.285156,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7314.953613,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7159.784180,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,7122.841309,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7241.062012,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7292.783203,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7226.285645,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7226.285645,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7204.117188,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7211.506836,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7211.506836,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,7100.673340,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,7056.341309,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,7093.287109,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7263.228027,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7359.285156,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7337.117188,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7388.838867,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7366.669922,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7292.783203,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7248.451172,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7211.506836,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7285.395020,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7359.285156,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7255.837891,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7218.896484,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7233.676270,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7241.062012,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7300.173340,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7403.618652,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7433.170410,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7418.396484,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7447.951172,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7625.280762,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7625.280762,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,7876.505371,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,7994.725098,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,8083.390625,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,8083.390625,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,8009.504395,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,8112.946289,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8290.276367,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8245.943359,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8319.833008,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8157.279297,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8201.610352,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,8142.502930,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,8142.502930,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8275.500977,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8349.389648,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8408.499023,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8393.724609,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8393.724609,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8364.166992,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8172.055176,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,8142.502930,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,8127.720703,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8201.610352,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8378.943359,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8541.497070,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8541.497070,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8452.830078,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8452.830078,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8201.610352,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8172.055176,20935000
2005-08-22,11060.000000,11400.000000,11060.000000,11260.000000,8319.833008,19550000
2005-08-23,11280.000000,11380.000000,11200.000000,11240.000000,8305.055664,18770000
2005-08-24,11240.000000,11260.000000,10980.000000,11120.000000,8216.390625,23985000
2005-08-25,11060.000000,11100.000000,10880.000000,11040.000000,8157.279297,24360000
2005-08-26,11040.000000,11120.000000,10980.000000,10980.000000,8112.946289,18915000
2005-08-29,10840.000000,10840.000000,10720.000000,10800.000000,7979.948730,18275000
2005-08-30,10880.000000,10960.000000,10660.000000,10820.000000,7994.725098,14915000
2005-08-31,10680.000000,10920.000000,10680.000000,10880.000000,8039.059570,12205000
2005-09-01,10980.000000,11040.000000,10940.000000,10980.000000,8112.946289,11970000
2005-09-02,10980.000000,11140.000000,10960.000000,11080.000000,8186.836914,12190000
2005-09-05,11160.000000,11260.000000,11100.000000,11220.000000,8290.276367,10920000
2005-09-06,11260.000000,11520.000000,11260.000000,11380.000000,8408.499023,19050000
2005-09-07,11520.000000,11640.000000,11520.000000,11580.000000,8556.274414,17565000
2005-09-08,11700.000000,11860.000000,11600.000000,11740.000000,8674.498047,34625000
2005-09-09,11700.000000,11820.000000,11660.000000,11780.000000,8704.053711,13105000
2005-09-12,11880.000000,12000.000000,11780.000000,11780.000000,8704.053711,20070000
2005-09-13,11800.000000,12200.000000,11780.000000,12120.000000,8955.274414,34885000
2005-09-14,12100.000000,12300.000000,12040.000000,12260.000000,9058.714844,25585000
2005-09-15,12100.000000,12380.000000,12080.000000,12140.000000,8970.052734,29035000
2005-09-16,12080.000000,12120.000000,11760.000000,11860.000000,8763.166992,30625000
2005-09-19,11860.000000,11860.000000,11860.000000,11860.000000,8763.166992,0
2005-09-20,12000.000000,12060.000000,11840.000000,11860.000000,8763.166992,28045000
2005-09-21,11920.000000,12120.000000,11900.000000,12020.000000,8881.386719,19085000
2005-09-22,11860.000000,12000.000000,11840.000000,12000.000000,8866.610352,16000000
2005-09-23,11840.000000,11980.000000,11660.000000,11700.000000,8644.942383,18675000
2005-09-26,11720.000000,12000.000000,11720.000000,11940.000000,8822.275391,21895000
2005-09-27,11960.000000,11980.000000,11800.000000,11860.000000,8763.166992,15910000
2005-09-28,11800.000000,12000.000000,11740.000000,11960.000000,8837.050781,13505000
2005-09-29,11880.000000,11980.000000,11800.000000,11860.000000,8763.166992,18509700
2005-09-30,11880.000000,12000.000000,11760.000000,11760.000000,8689.274414,21192950
2005-10-03,11760.000000,11760.000000,11760.000000,11760.000000,8689.274414,0
2005-10-04,11800.000000,12140.000000,11800.000000,12060.000000,8910.937500,26986050
2005-10-05,12080.000000,12280.000000,11960.000000,12020.000000,8881.386719,21874300
2005-10-06,11900.000000,11900.000000,11700.000000,11740.000000,8674.498047,20716650
2005-10-07,11560.000000,11760.000000,11520.000000,11660.000000,8615.388672,25602800
2005-10-10,11680.000000,11940.000000,11660.000000,11860.000000,8763.166992,15080150
2005-10-11,11760.000000,11980.000000,11740.000000,11960.000000,8837.050781,10695550
2005-10-12,11860.000000,11880.000000,11540.000000,11560.000000,8541.497070,26597200
2005-10-13,11420.000000,11480.000000,11160.000000,11300.000000,8349.389648,36035800
2005-10-14,11300.000000,11440.000000,11200.000000,11300.000000,8349.389648,31305500
2005-10-17,11200.000000,11380.000000,11200.000000,11260.000000,8319.833008,17525000
2005-10-18,11280.000000,11380.000000,11260.000000,11320.000000,8364.166992,17588650
2005-10-19,11200.000000,11220.000000,11000.000000,11040.000000,8157.279297,18547750
2005-10-20,11200.000000,11220.000000,11040.000000,11120.000000,8216.390625,17849800
2005-10-21,11000.000000,11320.000000,10980.000000,11280.000000,8334.612305,20033250
2005-10-24,11320.000000,11420.000000,11220.000000,11320.000000,8364.166992,16487150
2005-10-25,11440.000000,11560.000000,11280.000000,11300.000000,8349.389648,18269150
2005-10-26,11240.000000,11320.000000,11180.000000,11260.000000,8319.833008,15002350
2005-10-27,11260.000000,11360.000000,11120.000000,11160.000000,8245.943359,19331000
2005-10-28,10980.000000,11020.000000,10900.000000,10920.000000,8068.612305,21614800
2005-10-31,10980.000000,11100.000000,10960.000000,11060.000000,8172.055176,19203500
2005-11-01,11200.000000,11360.000000,11180.000000,11300.000000,8349.389648,29155950
2005-11-02,11280.000000,11600.000000,11280.000000,11500.000000,8497.167969,15716000
2005-11-03,11760.000000,11840.000000,11700.000000,11740.000000,8674.498047,22394000
2005-11-04,11940.000000,12000.000000,11860.000000,11980.000000,8851.826172,24807150
2005-11-07,12040.000000,12060.000000,11820.000000,11960.000000,8837.050781,12834600
2005-11-08,12000.000000,12060.000000,11940.000000,12040.000000,8896.161133,12065550
2005-11-09,12020.000000,12140.000000,11920.000000,12000.000000,8866.610352,14940450
2005-11-10,12020.000000,12140.000000,11980.000000,12100.000000,8940.495117,17080450
2005-11-11,12340.000000,12480.000000,12280.000000,12360.000000,9132.607422,29524650
2005-11-14,12420.000000,12580.000000,12320.000000,12520.000000,9250.827148,20931600
2005-11-15,12520.000000,12580.000000,12220.000000,12400.000000,9162.164063,14063750
2005-11-16,12320.000000,12600.000000,12320.000000,12600.000000,9309.938477,14038850
2005-11-17,12540.000000,12560.000000,12380.000000,12480.000000,9221.273438,12542600
2005-11-18,12500.000000,12600.000000,12380.000000,12520.000000,9250.827148,14163300
2005-11-21,12640.000000,12640.000000,12240.000000,12360.000000,9132.607422,24063600
2005-11-22,12220.000000,12240.000000,11740.000000,11840.000000,8748.386719,45564250
2005-11-23,12000.000000,12260.000000,11980.000000,12140.000000,8970.052734,42389900
2005-11-24,12360.000000,12360.000000,12100.000000,12160.000000,8984.829102,15155400
2005-11-25,12160.000000,12220.000000,11920.000000,12000.000000,8866.610352,15658550
2005-11-28,12000.000000,12060.000000,11920.000000,12020.000000,8881.386719,9434350
2005-11-29,11960.000000,12040.000000,11760.000000,11880.000000,8777.939453,17159050
2005-11-30,11860.000000,12080.000000,11860.000000,12000.000000,8866.610352,17308450
2005-12-01,11920.000000,12160.000000,11900.000000,12100.000000,8940.495117,19357700
2005-12-02,12400.000000,12460.000000,12280.000000,12340.000000,9117.828125,19342900
2005-12-05,12440.000000,12500.000000,12360.000000,12460.000000,9206.496094,12418300
2005-12-06,12380.000000,12620.000000,12340.000000,12600.000000,9309.938477,21114200
2005-12-07,12600.000000,12900.000000,12480.000000,12780.000000,9442.940430,26531300
2005-12-08,12700.000000,12800.000000,12520.000000,12640.000000,9339.492188,26904650
2005-12-09,12560.000000,12620.000000,12260.000000,12420.000000,9176.938477,23027250
2005-12-12,12440.000000,12560.000000,12340.000000,12360.000000,9132.607422,18588950
2005-12-13,12420.000000,12460.000000,12260.000000,12400.000000,9162.164063,16596150
2005-12-14,12440.000000,12540.000000,12160.000000,12220.000000,9029.162109,26300350
2005-12-15,12180.000000,12320.000000,12020.000000,12180.000000,8999.609375,18607050
2005-12-16,12120.000000,12120.000000,11860.000000,12000.000000,8866.610352,29408600
2005-12-19,12140.000000,12280.000000,12040.000000,12180.000000,8999.609375,17987750
2005-12-20,12060.000000,12280.000000,12040.000000,12240.000000,9043.937500,17198500
2005-12-21,12280.000000,12700.000000,12280.000000,12560.000000,9280.379883,25337350
2005-12-22,12700.000000,12940.000000,12620.000000,12680.000000,9369.046875,28095000
2005-12-23,12840.000000,13040.000000,12720.000000,12900.000000,9531.602539,28658350
2005-12-26,13000.000000,13260.000000,12980.000000,13080.000000,9664.603516,17830000
2005-12-27,13180.000000,13280.000000,12960.000000,13220.000000,9768.045898,18003350
2005-12-28,13160.000000,13260.000000,13100.000000,13220.000000,9768.045898,21403250
2005-12-29,13200.000000,13400.000000,13140.000000,13160.000000,9723.713867,20916500
2006-01-02,13280.000000,13360.000000,13120.000000,13200.000000,9753.269531,16985900
2006-01-03,13200.000000,13320.000000,13120.000000,13280.000000,9812.376953,17385550
2006-01-04,13500.000000,14000.000000,13460.000000,13940.000000,10300.042969,38604500
2006-01-05,13900.000000,13900.000000,13420.000000,13580.000000,10034.041992,25783750
2006-01-06,13700.000000,13760.000000,13580.000000,13680.000000,10107.931641,17394550
2006-01-09,13900.000000,13940.000000,13660.000000,13740.000000,10152.264648,14995150
2006-01-10,13900.000000,14020.000000,13760.000000,14020.000000,10359.154297,23642650
2006-01-11,13860.000000,13960.000000,13580.000000,13680.000000,10107.931641,17463600
2006-01-12,13680.000000,13840.000000,13620.000000,13720.000000,10137.487305,20117150
2006-01-13,13540.000000,13880.000000,13360.000000,13840.000000,10226.154297,23698600
2006-01-16,14000.000000,14140.000000,13920.000000,14120.000000,10433.043945,19141550
2006-01-17,14140.000000,14420.000000,13940.000000,13940.000000,10300.042969,21328900
2006-01-18,13700.000000,13780.000000,13460.000000,13600.000000,10048.823242,30346800
2006-01-19,13640.000000,13900.000000,13600.000000,13800.000000,10196.596680,19527000
2006-01-20,14040.000000,14160.000000,13700.000000,13740.000000,10152.264648,23040500
2006-01-23,13540.000000,13900.000000,13420.000000,13700.000000,10122.707031,26815250
2006-01-24,13660.000000,14000.000000,13600.000000,13940.000000,10300.042969,29027200
2006-01-25,14180.000000,14400.000000,14100.000000,14220.000000,10506.931641,29240350
2006-01-26,14280.000000,14360.000000,14100.000000,14340.000000,10595.595703,18556250
2006-01-27,14400.000000,14480.000000,14260.000000,14400.000000,10639.930664,15678300
2006-01-31,14460.000000,14820.000000,14380.000000,14800.000000,10935.485352,22323350
2006-02-01,14700.000000,14860.000000,14460.000000,14580.000000,10772.926758,22008350
2006-02-02,14760.000000,14780.000000,14400.000000,14500.000000,10713.816406,19091550
2006-02-03,14360.000000,14360.000000,14040.000000,14080.000000,10403.484375,22207700
2006-02-06,14000.000000,14120.000000,13860.000000,14120.000000,10433.043945,21292250
2006-02-07,14180.000000,14600.000000,14120.000000,14120.000000,10433.043945,16585550
2006-02-08,14000.000000,14180.000000,13700.000000,13820.000000,10211.376953,19114600
2006-02-09,13920.000000,13940.000000,13740.000000,13860.000000,10240.929688,18383250
2006-02-10,13840.000000,13920.000000,13580.000000,13740.000000,10152.264648,21849750
2006-02-13,13720.000000,13740.000000,13360.000000,13500.000000,9974.933594,24189900
2006-02-14,13400.000000,13540.000000,13260.000000,13460.000000,9945.378906,25982850
2006-02-15,13560.000000,13560.000000,13080.000000,13080.000000,9664.603516,33419850
2006-02-16,13020.000000,13140.000000,12920.000000,13140.000000,9708.935547,24749200
2006-02-17,13220.000000,13480.000000,13200.000000,13460.000000,9945.378906,21790650
2006-02-20,13360.000000,13680.000000,13340.000000,13660.000000,10093.152344,16332050
2006-02-21,13640.000000,13660.000000,13400.000000,13460.000000,9945.378906,17356300
2006-02-22,13380.000000,13580.000000,13260.000000,13400.000000,9901.045898,24953700
2006-02-23,13420.000000,13680.000000,13420.000000,13620.000000,10063.596680,16389950
2006-02-24,13560.000000,13640.000000,13500.000000,13540.000000,10004.491211,14116450
2006-02-27,13560.000000,13820.000000,13540.000000,13820.000000,10211.376953,11793500
2006-02-28,13880.000000,13960.000000,13660.000000,13740.000000,10152.264648,12647050
2006-03-02,13920.000000,14000.000000,13680.000000,13860.000000,10240.929688,15105700
2006-03-03,13640.000000,13680.000000,13000.000000,13080.000000,9664.603516,37932400
2006-03-06,13120.000000,13160.000000,12980.000000,13160.000000,9723.713867,22717900
2006-03-07,13000.000000,13040.000000,12540.000000,12600.000000,9309.938477,39482000
2006-03-08,12300.000000,12520.000000,12160.000000,12460.000000,9206.496094,49381050
2006-03-09,12320.000000,12580.000000,12220.000000,12360.000000,9132.607422,38599000
2006-03-10,12280.000000,12640.000000,12280.000000,12440.000000,9191.715820,28422100
2006-03-13,12580.000000,12640.000000,12480.000000,12640.000000,9339.492188,19012200
2006-03-14,12560.000000,12640.000000,12380.000000,12480.000000,9221.273438,17767050
2006-03-15,12580.000000,12740.000000,12560.000000,12600.000000,9309.938477,19438500
2006-03-16,12740.000000,12820.000000,12620.000000,12640.000000,9339.492188,14018000
2006-03-17,12580.000000,12800.000000,12440.000000,12740.000000,9413.380859,13567500
2006-03-20,12780.000000,12800.000000,12560.000000,12780.000000,9442.940430,9950600
2006-03-21,12760.000000,12800.000000,12600.000000,12680.000000,9369.046875,11453100
2006-03-22,12500.000000,12540.000000,12180.000000,12280.000000,9073.494141,30051700
2006-03-23,12280.000000,12380.000000,12080.000000,12160.000000,8984.829102,25534150
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,8999.609375,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9236.047852,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9280.379883,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9250.827148,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9206.496094,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9309.938477,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9516.826172,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,9649.826172,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,9590.712891,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,9723.713867,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,9664.603516,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9487.270508,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9383.826172,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9309.938477,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9413.380859,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,9694.156250,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,9590.712891,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,9723.713867,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,9827.157227,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,9797.603516,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10196.596680,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,9945.378906,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,9753.269531,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,9871.491211,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,9812.376953,19383250
2006-04-28,13240.000000,13240.000000,12860.000000,12880.000000,9516.826172,27901900
2006-05-02,12880.000000,13020.000000,12640.000000,12980.000000,9590.712891,27714750
2006-05-03,12980.000000,13120.000000,12780.000000,12780.000000,9442.940430,21147150
2006-05-04,12780.000000,12940.000000,12700.000000,12920.000000,9546.381836,17803750
